처방아이디,처방한글명,처방한자명,치료병증,출전,출처,페이지,증상한글명,증상한자명,일반인설명,약재한글명,약재한자명,약재이명,약재타입,수치전약재명,약용부위,귀경,성,미,독성,분류,과명,용량,단위
FO00500041,형방패독산,荊防敗毒散,風寒發熱,,폐계내과학,525,,,,형개,荊芥,假蘇|姜芥|薑芥|擧卿古拜散|京芥|獨行散|四棱杆蒿|鼠蓂|鼠實|綫芥|如聖散|隱齒菜|一捻金|再生丹|鄭芥|香荊芥,M,,전초(全草),肺|肝,微溫,辛,,發散風寒藥,Labiatae,,
FO00500041,형방패독산,荊防敗毒散,風寒發熱,,폐계내과학,525,대두온,大頭瘟,머리와 얼굴이 붉게 붓는 것이 특징인 역병을 말하는 것,,,,,,,,,,,,,,
FO00500041,형방패독산,荊防敗毒散,風寒發熱,,폐계내과학,525,온역,瘟疫,온병의 하나 유행성 사기로 생기는 급성 열성 전염병을 통칭,,,,,,,,,,,,,,
FO00500042,은교산,銀翹散,風熱發熱,,폐계내과학,525,,,,감초,甘草,甘草根|國老|國老草|大甘草|大粉草|大嗷|蕗草|美草|蜜甘|蜜草|紛甘草|粉草|紛草|生草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,,
FO00500042,은교산,銀翹散,風熱發熱,,폐계내과학,525,,,,금은화,金銀花,金藤花|金花|鷺鷥花|密啜花|蘇花|雙寶花|雙苞花|雙花|銀花|二花|忍冬花|尖子銀花|環兒花,M,,화뢰(花蕾),心|肺|胃,寒,甘,,淸熱解毒藥,Caprifoliaceae,,
FO00500042,은교산,銀翹散,風熱發熱,,폐계내과학,525,,,,길경,桔梗,梗草|苦梗|苦莄|苦桔梗|桔梗根|吉祥杵|南桔梗|盧茹|都乙羅叱|道乙阿叱|犁如|木便|房圖|方圖|白藥|符蔰|紛桔梗|芽桔梗|利如|薺苨|秋桔梗|土人參,M,,뿌리(根),肝,平,苦|辛,,淸化熱痰藥,Campanulaceae,,
FO00500042,은교산,銀翹散,風熱發熱,,폐계내과학,525,,,,노근(선),蘆根(鮮),鮮蘆根,P,蘆根,,,,,,,,,
FO00500042,은교산,銀翹散,風熱發熱,,폐계내과학,525,,,,두시,豆豉,淡豆豉|淡豉|大豆豉|豆鼔|豆豉|香豉,M,,종자(種子),肺|胃,寒,苦|辛,,發散風熱藥,Leguminosae,,
FO00500042,은교산,銀翹散,風熱發熱,,폐계내과학,525,,,,박하,薄荷,鷄蘇|金錢薄荷|南薄荷|冬蘇|猫兒薄荷|薄苛|薄荷葉|薄荷草|蒰荷|茇䒷|茇葀|菝苔|菝하|菝萿|番荷|番荷菜|冰喉尉|生荷葉|石薄荷|鮮薄荷|升陽菜|野息花|英生|吳菝蘭|吳菝하|人丹草|靑薄荷|蔢荷|荷,M,,지상부(地上部)|잎(葉),肝|肺,凉,辛,,發散風熱藥,Labiatae,,
FO00500042,은교산,銀翹散,風熱發熱,,폐계내과학,525,,,,연교,連翹,空殼|空翹|翹殼|大翹子|落翹|連翹|北召|北連翹|連殼|蓮翹|連翹殼|連翹衣|元召|淨連翹|澤州連翹|旱連子|黃元召,M,,과실(果實),心|肺|膽,微寒,苦,,淸熱解毒藥,Oleaceae,,
FO00500042,은교산,銀翹散,風熱發熱,,폐계내과학,525,,,,우방자,牛蒡子,大力子|大牛子|萬把鉤|弯巴钩子|毛然然子|毛錐子|黍粘子|鼠粘子|鼠黏子|鼠尖子|惡實|牛蒡|牛子|粘蒼子|蝙蝠子|黑風子,M,,종자(種子),肺|胃,寒,苦|辛,,發散風熱藥,Compositae,,
FO00500042,은교산,銀翹散,風熱發熱,,폐계내과학,525,,,,죽엽,竹葉,苦竹葉|淡竹葉|靑竹葉,M,,잎(葉),心|肺|胃,寒,辛|苦|甘|淡,,淸熱瀉火藥,Gramineae,,
FO00500042,은교산,銀翹散,風熱發熱,,폐계내과학,525,,,,형개,荊芥,假蘇|姜芥|薑芥|擧卿古拜散|京芥|獨行散|四棱杆蒿|鼠蓂|鼠實|綫芥|如聖散|隱齒菜|一捻金|再生丹|鄭芥|香荊芥,M,,전초(全草),肺|肝,微溫,辛,,發散風寒藥,Labiatae,,
FO00500042,은교산,銀翹散,風熱發熱,,폐계내과학,525,외감열병초기,外感熱病初期,피부나 호흡기를 통하여 나쁜 외사가 침범하여 발생한 병의 초기,,,,,,,,,,,,,,
FO00500043,이묘환,二妙丸,濕熱發熱,,폐계내과학,525,,,,창출,蒼朮,馬薊|茅君寶|山薑|山芥|山薊|山連|山精|仙朮|赤朮|地葵|陳蒼朮|蒼術|創出|天薊|天蘇|天精|朮,M,,뿌리줄기(根莖),脾|胃|肝,溫,辛|苦,,芳香化濕藥,Compositae,,等分
FO00500043,이묘환,二妙丸,濕熱發熱,,폐계내과학,525,,,,황백,黃柏,檗木|檗皮|川檗|川黃柏|黃栢|黃白|黃檗|黃蘗|黃檗皮|黃蘖,M,,주피를 벗긴 수간피(樹幹皮),腎|膀胱|大腸,寒,苦,,淸熱燥濕藥,Rutaceae,,等分
FO00500043,이묘환,二妙丸,濕熱發熱,,폐계내과학,525,습열,濕熱,습(濕)과 열(熱)이 서로 결합한 병사(病邪),,,,,,,,,,,,,,
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,,,,감초,甘草,甘草根|國老|國老草|大甘草|大粉草|大嗷|蕗草|美草|蜜甘|蜜草|紛甘草|粉草|紛草|生草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,2,g
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,,,,당귀,當歸,乾歸|歸尾|金當歸|馬尾歸|馬尾當歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,6,g
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,,,,목단피,牡丹皮,洛陽皮|鹿韭|丹根|丹皮|牡丹皮|牧丹|牧丹根皮|牧丹皮|牧丹皮|木芍藥|粉丹皮|鼠姑|赤丹皮|條丹皮|血櫃|花相|花王,M,,근피(根皮),心|肝|腎,微寒,苦|辛,,淸熱凉血藥,Ranunculaceae,5,g
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,,,,박하,薄荷,鷄蘇|金錢薄荷|南薄荷|冬蘇|猫兒薄荷|薄苛|薄荷葉|薄荷草|蒰荷|茇䒷|茇葀|菝苔|菝하|菝萿|番荷|番荷菜|冰喉尉|生荷葉|石薄荷|鮮薄荷|升陽菜|野息花|英生|吳菝蘭|吳菝하|人丹草|靑薄荷|蔢荷|荷,M,,지상부(地上部)|잎(葉),肝|肺,凉,辛,,發散風熱藥,Labiatae,2,g
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,,,,백출,白朮,乞力伽|鷄腿朮|貢朮|廣朮|狗頭朮|金錢朮|大白朮|臺白朮|臺朮|冬白朮|冬朮|馬薊|木朮|苗朮|白大壽|峰貢朮|桴薊|糞朮|沙邑條根|削朮|山薑|山芥|山薊|山連|山精|象朮|雪白朮|野朮|楊桴|楊桴薊|楊抱|楊枹薊|吳白朮|吳朮|于潛白朮|于潛朮|芋朮|雲頭朮|蕓白朮|雲白朮|雲片白朮|浙朮|種朮|天薊|天生朮|天蘇|朮|片白朮|片朮|抱薊|豊慶朮|杭朮|歙朮,M,,뿌리줄기(根莖),脾|胃,溫,苦|甘,,補氣藥,Compositae,6,g
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,,,,복령,茯苓,更生|金翁|萬靈精|萬苓精|白茯|白服笭|白茯岺|白茯怜|白茯笭|白茯苓|白雲苓|伏菟|茯菟|伏靈|伏苓|服令|茯笭|茯蕶|伏兎|不死面|雪腴|松苓|松木薯|松薯|松腴|赤苓|赤茯|赤茯笭|赤茯苓,M,,균핵(菌核)|적복령을 절편한 다음 백색부분(적복령을 절편한 다음 백색부분),心|心|肺|肺|脾|脾|腎|腎,平,甘|淡|甘|淡,,利水退腫藥,Polyporaceae,6,g
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,,,,생강,生薑,薑根|鉤妝指|老生薑|面薑|母薑|百辣雲|鮮薑|鮮生薑|御濕菜|炎凉小子|因地辛|子薑|紫薑|菜薑|川薑|川百薑,M,,뿌리줄기(根莖),肺|脾|胃,微溫,辛,,發散風寒藥,Zingiberaceae,3,片
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,,,,시호,柴胡,南柴胡|北柴胡|北胡|細柴胡|紫荊關柴胡|茈胡|才胡|地熏|津柴胡|川柴胡|鐵苗柴胡|秋柴胡|春柴胡|漢柴胡,M,,뿌리(根),肝|膽,微寒,苦,,發散風熱藥,Umbelliferae,6,g
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,,,,작약,芍藥,金芍藥|白芍|白芍藥|芍藥,M,,뿌리(根),肝|脾,微寒,苦|酸,,補血藥,Ranunculaceae,6,g
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,,,,치자,梔子,木丹|山梔|山梔子|鮮支|小巵子|越桃|支子|枝子|川揀子|巵子|紅枝子|黃鷄子|黃果樹子|黃荑子|黃梔子|㮁桃|黑山梔,M,,과실(果實),心|肝|肺|胃|三焦,寒,苦,,淸熱瀉火藥,Rubiaceae,3,g
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,간비혈허,肝脾血虛,간(肝)과 비(脾)의 혈(血)이 허(虛)한 것,,,,,,,,,,,,,,
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,내상발열,內傷發熱,음식 노권(勞倦) 및 칠정내상(七情內傷)으로 생기는 열(熱),,,,,,,,,,,,,,
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,도한,盜汗,야간에 자는 동안 땀이 나지만 느끼지 못하고 깨어나면 땀이 그치는 것,,,,,,,,,,,,,,
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,두목혼중,頭目昏重,몸이 갑자기 흔들려 불안정하고 눈에 꽃 같은 것이 어지럽게 어른거리는 것,,,,,,,,,,,,,,
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,정충심번,怔忡心煩,가슴이 두근거리고 번열(煩熱)이 나면서 답답한 증상,,,,,,,,,,,,,,
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,지체작통,肢體作痛,팔다리에 통증이 발생하는 것,,,,,,,,,,,,,,
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,편신소양한열,遍身瘙癢寒熱,"온몸에 두루 소양(搔痒), 한열(寒熱)이 있는 병증",,,,,,,,,,,,,,
FO00500044,가미소요산,丹梔逍遙散,肝鬱發熱,,폐계내과학,525,혈허경병,血虛經病,혈(血)이 허약(虛弱)하여 발생한 월경이상,,,,,,,,,,,,,,
FO00500045,혈부축어탕,血府逐瘀湯,瘀血發熱,,폐계내과학,525,,,,감초,甘草,甘草根|國老|國老草|大甘草|大粉草|大嗷|蕗草|美草|蜜甘|蜜草|紛甘草|粉草|紛草|生草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,8,g
FO00500045,혈부축어탕,血府逐瘀湯,瘀血發熱,,폐계내과학,525,,,,길경,桔梗,梗草|苦梗|苦莄|苦桔梗|桔梗根|吉祥杵|南桔梗|盧茹|都乙羅叱|道乙阿叱|犁如|木便|房圖|方圖|白藥|符蔰|紛桔梗|芽桔梗|利如|薺苨|秋桔梗|土人參,M,,뿌리(根),肝,平,苦|辛,,淸化熱痰藥,Campanulaceae,6,g
FO00500045,혈부축어탕,血府逐瘀湯,瘀血發熱,,폐계내과학,525,,,,당귀,當歸,乾歸|歸尾|金當歸|馬尾歸|馬尾當歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,12,g
FO00500045,혈부축어탕,血府逐瘀湯,瘀血發熱,,폐계내과학,525,,,,도인,桃仁,光桃仁|單桃仁|桃膠|桃人|桃核|桃核仁|脫核嬰兒|脫核仁,M,,종자(種子),心|肝|大腸,平,苦|甘,,活血祛瘀藥,Rosaceae,16,g
FO00500045,혈부축어탕,血府逐瘀湯,瘀血發熱,,폐계내과학,525,,,,생지황,生地黃,乾生地|毛原|密罐花根|山箊根|生乾地黃|生地|鮮生地|鮮地黃|原生地|酒壺花根|地脈|地髓|地黃|天黃|芐|懷慶地黃,M,,뿌리(根),心|肝|腎,寒,甘|苦,,淸熱凉血藥,Scrophulariaceae,12,g
FO00500045,혈부축어탕,血府逐瘀湯,瘀血發熱,,폐계내과학,525,,,,시호,柴胡,南柴胡|北柴胡|北胡|細柴胡|紫荊關柴胡|茈胡|才胡|地熏|津柴胡|川柴胡|鐵苗柴胡|秋柴胡|春柴胡|漢柴胡,M,,뿌리(根),肝|膽,微寒,苦,,發散風熱藥,Umbelliferae,4,g
FO00500045,혈부축어탕,血府逐瘀湯,瘀血發熱,,폐계내과학,525,,,,적작약,赤芍藥,京芍藥|木芍藥|山芍藥|西赤芍|赤芍|草芍藥|臭牡丹根|紅芍藥,M,,뿌리(根),肝,微寒,苦,,淸熱凉血藥,Ranunculaceae,8,g
FO00500045,혈부축어탕,血府逐瘀湯,瘀血發熱,,폐계내과학,525,,,,지각,枳殼,奴隸|大枳殼|洞庭奴隸|商殼|商枳殼|只殼|枳角|陳枳殼|香橙殼,M,,과실(果實),肺|脾|大腸,凉,苦|辛,,理氣藥,Rutaceae,8,g
FO00500045,혈부축어탕,血府逐瘀湯,瘀血發熱,,폐계내과학,525,,,,천궁,川芎,京芎|貫芎|鞠窮|芎|芎窮|芎藭|芎營|茶芎|大芎|臺芎|大川芎|杜芎|馬銜芎藭|撫芎|蕪芎|撫川芎|山鞠窮|西芎|西撫芎|小撫芎|小川芎|藥芹|雀腦芎|正川芎|眞川芎|川芎藭|川撫芎|川元蠢|香果|壺藭|胡藭|蒿本,M,,뿌리줄기(根莖),肝|膽|心包,溫,辛,,活血祛瘀藥,Umbelliferae,6,g
FO00500045,혈부축어탕,血府逐瘀湯,瘀血發熱,,폐계내과학,525,,,,홍화,紅花,金紅花|南紅花|大紅花|杜紅花|頭紅花|本紅花|藥花|刺紅花|草紅花|片紅花|紅蘭花|紅籃花|紅花尾子,M,,꽃(花),心|肝,溫,辛,,活血祛瘀藥,Compositae,12,g
FO00500045,혈부축어탕,血府逐瘀湯,瘀血發熱,,폐계내과학,525,어혈제증,瘀血諸症,어혈의 모든 병,,,,,,,,,,,,,,
FO00500046,보중익기탕,補中益氣湯,氣虛發熱,,폐계내과학,525,,,,감초,甘草,甘草根|國老|國老草|大甘草|大粉草|大嗷|蕗草|美草|蜜甘|蜜草|紛甘草|粉草|紛草|生草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,4,g
FO00500046,보중익기탕,補中益氣湯,氣虛發熱,,폐계내과학,525,,,,당귀신,當歸身,,P,當歸,,,,,,,,2,g
FO00500046,보중익기탕,補中益氣湯,氣虛發熱,,폐계내과학,525,,,,백출,白朮,乞力伽|鷄腿朮|貢朮|廣朮|狗頭朮|金錢朮|大白朮|臺白朮|臺朮|冬白朮|冬朮|馬薊|木朮|苗朮|白大壽|峰貢朮|桴薊|糞朮|沙邑條根|削朮|山薑|山芥|山薊|山連|山精|象朮|雪白朮|野朮|楊桴|楊桴薊|楊抱|楊枹薊|吳白朮|吳朮|于潛白朮|于潛朮|芋朮|雲頭朮|蕓白朮|雲白朮|雲片白朮|浙朮|種朮|天薊|天生朮|天蘇|朮|片白朮|片朮|抱薊|豊慶朮|杭朮|歙朮,M,,뿌리줄기(根莖),脾|胃,溫,苦|甘,,補氣藥,Compositae,4,g
FO00500046,보중익기탕,補中益氣湯,氣虛發熱,,폐계내과학,525,,,,승마,升麻,鷄骨升麻|苦龍芽菜|鬼臉升麻|鬼眼升麻|綠色升麻|綠升麻|達呼爾升麻|收靡|龍眼根|周麻|周升麻|地龍芽|川升麻|雉麻|花升麻|黑升麻,M,,뿌리줄기(根莖),肺|脾|胃|大腸,微寒,辛|微甘,,發散風熱藥,Ranunculaceae,1,g
FO00500046,보중익기탕,補中益氣湯,氣虛發熱,,폐계내과학,525,,,,시호,柴胡,南柴胡|北柴胡|北胡|細柴胡|紫荊關柴胡|茈胡|才胡|地熏|津柴胡|川柴胡|鐵苗柴胡|秋柴胡|春柴胡|漢柴胡,M,,뿌리(根),肝|膽,微寒,苦,,發散風熱藥,Umbelliferae,1,g
FO00500046,보중익기탕,補中益氣湯,氣虛發熱,,폐계내과학,525,,,,인삼,人蔘,高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|元蔘|人微|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|地精|淸河人蔘|皺面丹|皺面還丹|土精|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,4,g
FO00500046,보중익기탕,補中益氣湯,氣虛發熱,,폐계내과학,525,,,,진피,陳皮,柑子皮|柑皮|苦枥皮|苦榴皮|苦樹皮|廣柑皮|廣橘皮|廣陳皮|廣皮|貴老|橘子皮|橘皮|橘紅|芩皮|攀槻皮|白樳木皮|樊槻皮|蜡樹皮|細辛木皮|新會柑皮|新會皮|梣槻皮|樳木皮|梣皮|若理木皮|浙陳皮|陳柑皮|陳廣皮|陳橘皮|秦白皮|川橘皮|紅皮|黃橘皮,M,,과피(果皮),脾|肺,溫,辛|苦,,理氣藥,Rutaceae,2,g
FO00500046,보중익기탕,補中益氣湯,氣虛發熱,,폐계내과학,525,,,,황기,黃芪,甘板麻|芰草|戴紛|戴糝|戴椹|獨椹|綿耆|綿芪|綿黃耆|綿黃芪|木耆|百本|百藥綿|艾草|羊肉|王孫|箭芪|箭黃芪|蜀脂|妒婦|憲州黃耆|黃|黃耆,M,,뿌리(根),肺|脾,溫,甘,,補氣藥,Leguminosae,6,g
FO00500046,보중익기탕,補中益氣湯,氣虛發熱,,폐계내과학,525,노권,勞倦,피곤하여 말하는 것을 싫어하고 움직이면 숨이 차고 땀이 나며 가슴이 답답하면서 불안해 하는 등의 증상들을 의미하는 것,,,,,,,,,,,,,,
FO00500046,보중익기탕,補中益氣湯,氣虛發熱,,폐계내과학,525,번,煩,답답해하며 괴로워하는 것,,,,,,,,,,,,,,
FO00500046,보중익기탕,補中益氣湯,氣虛發熱,,폐계내과학,525,신열,身熱,몸에 열이 나는 것,,,,,,,,,,,,,,
FO00500046,보중익기탕,補中益氣湯,氣虛發熱,,폐계내과학,525,음식실절,飮食失節,음식을 적당히 조절해 먹지 못하는 것,,,,,,,,,,,,,,
FO00500046,보중익기탕,補中益氣湯,氣虛發熱,,폐계내과학,525,자한,自汗,정신이 멀쩡하고 움직이지도 않았는데 저절로 땀이 나는 병증,,,,,,,,,,,,,,
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,,,,감초,甘草,甘草根|國老|國老草|大甘草|大粉草|大嗷|蕗草|美草|蜜甘|蜜草|紛甘草|粉草|紛草|生草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,1,g
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,,,,강,薑,,M,,,,,,,,,5,片
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,,,,당귀,當歸,乾歸|歸尾|金當歸|馬尾歸|馬尾當歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,4,g
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,,,,대조,大棗,乾赤棗|乾棗|鷄心|鷄心棗|桂棗|灌棗|膠棗|狗牙|南棗|丹棗|棠棗|大北棗|大棗|東棗|轆棗|美棗|搏落酥|白棗|北棗|氏棗|羊角|良棗|牛頭|棯棗|紫棗|棗|棗膏|棗肉|棗脯|天蒸棗|靑州棗|墟棗|壺|紅棗,M,,과실(果實),脾|胃,溫,甘,,補氣藥,Rhamnaceae,2,枚
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,,,,목향,木香,廣木香|南木香|大通綠|蜜香|番木香|五木香|五香|雲南木香|雲木香|印木香|一根草|靑木香|土木香,M,,뿌리(根),脾|胃|大腸|三焦|膽,溫,辛|苦,,理氣藥,Compositae,2,g
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,,,,백출,白朮,乞力伽|鷄腿朮|貢朮|廣朮|狗頭朮|金錢朮|大白朮|臺白朮|臺朮|冬白朮|冬朮|馬薊|木朮|苗朮|白大壽|峰貢朮|桴薊|糞朮|沙邑條根|削朮|山薑|山芥|山薊|山連|山精|象朮|雪白朮|野朮|楊桴|楊桴薊|楊抱|楊枹薊|吳白朮|吳朮|于潛白朮|于潛朮|芋朮|雲頭朮|蕓白朮|雲白朮|雲片白朮|浙朮|種朮|天薊|天生朮|天蘇|朮|片白朮|片朮|抱薊|豊慶朮|杭朮|歙朮,M,,뿌리줄기(根莖),脾|胃,溫,苦|甘,,補氣藥,Compositae,4,g
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,,,,복신,茯神,白茯神|伏神,M,,송근(松根),心|脾,平,甘|淡,,利水退腫藥,Polyporaceae,4,g
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,,,,산조인(초),酸棗仁(炒),山棗仁炒|酸棗仁炒|山棗仁(炒),P,酸棗仁,,,,,,,,4,g
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,,,,용안육,龍眼肉,桂園|魁圓|鮫泪|荔奴|荔梃|驪珠|荔枝奴|荔草|木彈|蜜脾|比目|細荔|綉水團|亞荔枝|燕卵|龍眼|龍眼干|龍眼巾|龍眼錦|龍月|圓眼|元肉|益志|益智|川彈子|海珠叢,M,,과실(果實),心|脾,溫,甘,,補血藥,Sapindaceae,4,g
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,,,,원지(제),遠志(製),遠志製,P,遠志,,,,,,,,4,g
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,,,,인삼,人蔘,高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|元蔘|人微|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|地精|淸河人蔘|皺面丹|皺面還丹|土精|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,4,g
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,,,,황기,黃芪,甘板麻|芰草|戴紛|戴糝|戴椹|獨椹|綿耆|綿芪|綿黃耆|綿黃芪|木耆|百本|百藥綿|艾草|羊肉|王孫|箭芪|箭黃芪|蜀脂|妒婦|憲州黃耆|黃|黃耆,M,,뿌리(根),肺|脾,溫,甘,,補氣藥,Leguminosae,4,g
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,건망,健忘,"선망(善忘), 호망(好忘), 다망(多忘), 희망(喜忘)과 같은 뜻으로 기억력이 약해져 지나간 일을 잘 잊어버리는 병증을 뜻하는 것",,,,,,,,,,,,,,
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,우사노상심비,憂思勞傷心脾,걱정과 사색이 지나쳐서 심과 비를 상하는 것,,,,,,,,,,,,,,
FO00500047,귀비탕,歸脾湯,血虛發熱,,폐계내과학,525,정충,怔忡,가슴이 몹시 두근거리는 병증,,,,,,,,,,,,,,
FO00500048,자음강화탕,滋陰降火湯,陰虛發熱,,폐계내과학,525,,,,감초(자),甘草(炙),甘草炙|用甘草炙|炙甘|炙甘草|炙草|草(炙),P,甘草,,,,,,,,2,g
FO00500048,자음강화탕,滋陰降火湯,陰虛發熱,,폐계내과학,525,,,,당귀,當歸,乾歸|歸尾|金當歸|馬尾歸|馬尾當歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,5,g
FO00500048,자음강화탕,滋陰降火湯,陰虛發熱,,폐계내과학,525,,,,대조,大棗,乾赤棗|乾棗|鷄心|鷄心棗|桂棗|灌棗|膠棗|狗牙|南棗|丹棗|棠棗|大北棗|大棗|東棗|轆棗|美棗|搏落酥|白棗|北棗|氏棗|羊角|良棗|牛頭|棯棗|紫棗|棗|棗膏|棗肉|棗脯|天蒸棗|靑州棗|墟棗|壺|紅棗,M,,과실(果實),脾|胃,溫,甘,,補氣藥,Rhamnaceae,2,枚
FO00500048,자음강화탕,滋陰降火湯,陰虛發熱,,폐계내과학,525,,,,맥문동,麥門冬,筧寸冬|京元|階前草根|大麥冬|冬兒沙里|麥冬|麥文|麥門|麥門東|綿麥冬|虋冬|門火冬|不死|不死藥|沙草秀根|蘇瓜丐|安神隊枝|野麥冬|餘粮|禹餘粮|正淸|寸冬|寸麥冬|雉骨木|杭瓜丐|杭寸|杭寸冬,M,,괴근(塊根),肺|胃|心,微寒,甘|微苦,,補陰藥,Liliaceae,4,g
